Taxa,kingdoms,phyla,classes,orders,families,genera,species,aliphatic,biofilm,other plastic,planktonic,unknown plastic,Importance,ANCOM
Species: Candidatus Omnitrophus,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus Omnitrophus,Candidatus Omnitrophus,0.0,27.884615384615383,0.0,1214.2857142857142,73.6842105263158,0.023620029408220444,S
Class: Nitrospira,Bacteria,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,0.0,18878.846153846152,0.0,3889.4736842105262,10696.491228070176,0.011818973090688445,NS
Class: 4-29-1,Bacteria,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,0.0,152.8846153846154,0.0,0.0,259.64912280701753,0.00623162808118229,NS
Class: Latescibacteria,Bacteria,Latescibacteria,Latescibacteria,Latescibacteria,Latescibacteria,Latescibacteria,Latescibacteria,0.0,571.1538461538462,0.0,6.7669172932330826,578.9473684210526,0.008142658133636823,NS
Class: Kiritimatiellae,Bacteria,Kiritimatiellaeota,Kiritimatiellaeota,Kiritimatiellaeota,Kiritimatiellaeota,Kiritimatiellaeota,Kiritimatiellaeota,0.0,0.0,0.0,256.390977443609,0.0,0.005025101653230057,NS
Class: Hydrogenedentia,Bacteria,Hydrogenedentes,Hydrogenedentes,Hydrogenedentes,Hydrogenedentes,Hydrogenedentes,Hydrogenedentes,0.0,1299.0384615384614,11.11111111111111,186.46616541353384,1129.8245614035088,0.00794762986811041,NS
Order: Gemmatimonadales,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,0.0,10255.76923076923,1494.4444444444443,1518.796992481203,3307.0175438596493,0.013690945373923713,NS
Class: Gemmatimonadetes,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,0.0,10255.76923076923,1494.4444444444443,1518.796992481203,3307.0175438596493,0.023339031277999238,NS
Family: Gemmatimonadaceae,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadales,Gemmatimonadales,Gemmatimonadales,0.0,10255.76923076923,1494.4444444444443,1518.796992481203,3307.0175438596493,0.00684252493771473,NS
Class: Fusobacteriia,Bacteria,Fusobacteria,Fusobacteria,Fusobacteria,Fusobacteria,Fusobacteria,Fusobacteria,0.0,3315.3846153846152,105.55555555555556,1545.1127819548872,3998.245614035088,0.010815842231706809,NS
Genera: Propionispira,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonellaceae,Veillonellaceae,0.0,67.3076923076923,0.0,30.075187969924812,85822.80701754386,0.016313156878127316,S
ASV3682: Propionispira,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Propionispira,Propionispira,0.0,67.3076923076923,0.0,30.075187969924812,85822.80701754386,0.0096277947754499,S
Species: Propionispira,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Propionispira,Propionispira,0.0,67.3076923076923,0.0,30.075187969924812,85822.80701754386,0.02288722374966853,S
Family: Veillonellaceae,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadales,Selenomonadales,Selenomonadales,0.0,350.0,0.0,83.45864661654136,106564.91228070176,0.017827960180934868,S
Order: Selenomonadales,Bacteria,Firmicutes,Negativicutes,Negativicutes,Negativicutes,Negativicutes,Negativicutes,0.0,404.8076923076923,0.0,95.48872180451127,109254.38596491228,0.023167678208238996,S
Class: Negativicutes,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,404.8076923076923,0.0,95.48872180451127,109254.38596491228,0.038531461063140426,S
Class: Bacilli,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,50.0,36690.38461538462,1822.2222222222222,821.8045112781955,47491.228070175435,0.021408177655826702,NS
Class: Clostridia,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,14232.692307692309,12966.666666666666,3459.3984962406016,45252.63157894737,0.02059921029711986,NS
Class: Erysipelotrichia,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,1353.8461538461538,3444.4444444444443,360.90225563909775,75.43859649122807,0.013871161566837644,NS
Class: BRH-c20a,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,249.03846153846155,0.0,0.0,0.0,0.006543652223668249,NS
Species: Shuttleworthia,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,Shuttleworthia,0.0,5.769230769230769,0.0,3.7593984962406015,11292.982456140351,0.006461884312177547,S
Genera: Shuttleworthia,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae,Lachnospiraceae,0.0,5.769230769230769,0.0,3.7593984962406015,11292.982456140351,0.006487870494251136,S
Family: Family XII,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales,Clostridiales,Clostridiales,0.0,6781.7307692307695,9438.888888888889,184.9624060150376,25257.894736842107,0.006488902291805743,NS
Family: Ruminococcaceae,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales,Clostridiales,Clostridiales,0.0,4266.346153846154,0.0,20.30075187969925,14794.736842105263,0.005446945540770572,S
Family: Lachnospiraceae,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales,Clostridiales,Clostridiales,0.0,1427.8846153846155,2533.3333333333335,149.62406015037595,17464.912280701756,0.005250041558178752,NS
Order: Clostridiales,Bacteria,Firmicutes,Clostridia,Clostridia,Clostridia,Clostridia,Clostridia,0.0,14232.692307692309,12966.666666666666,3459.3984962406016,45252.63157894737,0.011252471974956341,NS
Order: Lactobacillales,Bacteria,Firmicutes,Bacilli,Bacilli,Bacilli,Bacilli,Bacilli,50.0,2146.153846153846,911.1111111111111,548.1203007518797,1582.4561403508771,0.005147880866013493,NS
Class: Fibrobacteria,Bacteria,Fibrobacteres,Fibrobacteres,Fibrobacteres,Fibrobacteres,Fibrobacteres,Fibrobacteres,0.0,593.2692307692307,0.0,524.0601503759399,363.1578947368421,0.008162841193071835,NS
Class: Campylobacteria,Bacteria,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,0.0,6092.307692307692,0.0,14141.353383458647,55289.47368421053,0.026587096786092126,NS
Order: Campylobacterales,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacteria,Campylobacteria,Campylobacteria,Campylobacteria,0.0,6092.307692307692,0.0,14141.353383458647,55289.47368421053,0.010655675619946008,NS
Species: Sulfurospirillum,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum,0.0,376.9230769230769,0.0,462.406015037594,8701.754385964912,0.0066303951492577284,S
Genera: Sulfurospirillum,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillaceae,Sulfurospirillaceae,0.0,376.9230769230769,0.0,462.406015037594,8701.754385964912,0.0055429773728735855,S
Family: Sulfurospirillaceae,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales,Campylobacterales,Campylobacterales,0.0,376.9230769230769,0.0,462.406015037594,8701.754385964912,0.010149949614606078,S
Species: Arcobacter cibarius,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter,0.0,2655.769230769231,0.0,6948.872180451128,31324.56140350877,0.005100430142914081,NS
Class: Elusimicrobia,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobia,Elusimicrobia,Elusimicrobia,Elusimicrobia,0.0,778.8461538461538,0.0,143.60902255639098,438.5964912280702,0.00565854482251362,NS
Class: Babeliae,Bacteria,Dependentiae,Dependentiae,Dependentiae,Dependentiae,Dependentiae,Dependentiae,0.0,2543.269230769231,11.11111111111111,6196.992481203008,410.5263157894737,0.010949681236122184,NS
Class: Deinococci,Bacteria,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,0.0,1376.923076923077,1122.2222222222222,925.5639097744361,301.7543859649123,0.013958698706019559,NS
Order: Nostocales,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria,Oxyphotobacteria,Oxyphotobacteria,Oxyphotobacteria,0.0,84698.07692307692,5538.888888888889,58720.3007518797,32042.105263157893,0.0055731842005905296,NS
Family: Microcystaceae,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocales,Nostocales,Nostocales,0.0,4.8076923076923075,0.0,22581.954887218046,0.0,0.01281240783380436,S
Genera: Microcystis PCC-7914,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Microcystaceae,Microcystaceae,Microcystaceae,0.0,1.9230769230769231,0.0,5763.909774436091,0.0,0.008139412285983057,S
Class: Oxyphotobacteria,Bacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,0.0,112882.69230769231,48777.77777777778,74243.6090225564,42208.771929824565,0.02120301072559656,NS
Class: Melainabacteria,Bacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,0.0,1957.6923076923076,83.33333333333333,1490.9774436090227,1628.0701754385964,0.008071060874992632,NS
Class: Sericytochromatia,Bacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,100.0,60.57692307692308,38.888888888888886,0.0,0.0,0.007830750221597923,NS
Family: SL56 marine group,Bacteria,Chloroflexi,SL56 marine group,SL56 marine group,SL56 marine group,SL56 marine group,SL56 marine group,0.0,0.0,22.22222222222222,445.1127819548872,3.508771929824561,0.009929437300006887,S
Order: SL56 marine group,Bacteria,Chloroflexi,SL56 marine group,SL56 marine group,SL56 marine group,SL56 marine group,SL56 marine group,0.0,0.0,22.22222222222222,445.1127819548872,3.508771929824561,0.008464439138665776,S
Class: SL56 marine group,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,0.0,22.22222222222222,445.1127819548872,3.508771929824561,0.02984907328145985,S
Class: Anaerolineae,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,18925.0,2683.3333333333335,1940.6015037593984,17021.052631578947,0.014544072897158403,NS
Class: Chloroflexia,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,7942.307692307692,50.0,4615.037593984963,1619.298245614035,0.008108106611435628,NS
Class: OLB14,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,1001.9230769230769,0.0,72.18045112781955,1336.842105263158,0.007626183982772523,NS
Class: KD4-96,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,1634.6153846153845,0.0,313.5338345864662,831.578947368421,0.006289160737911422,NS
Family: A4b,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,SBR1031,0.0,6475.0,494.44444444444446,496.2406015037594,4463.1578947368425,0.013713812430979121,NS
Species: A4b,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,A4b,0.0,4725.961538461538,494.44444444444446,496.2406015037594,2828.0701754385964,0.005112117250389554,NS
Genera: A4b,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,A4b,0.0,4725.961538461538,494.44444444444446,496.2406015037594,2828.0701754385964,0.005831117524187403,NS
Order: SBR1031,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,0.0,7035.576923076923,494.44444444444446,496.2406015037594,5761.403508771929,0.02099245605526033,NS
Class: Chlamydiae,Bacteria,Chlamydiae,Chlamydiae,Chlamydiae,Chlamydiae,Chlamydiae,Chlamydiae,0.0,994.2307692307693,0.0,2794.7368421052633,384.2105263157895,0.00743263676871546,NS
Family: Sphingobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.0,1132.6923076923076,161.11111111111111,8668.421052631578,726.3157894736842,0.02664568673884622,NS
Family: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,100.0,7226.923076923077,6877.777777777777,72582.7067669173,2396.4912280701756,0.009185477578557043,NS
Family: ST-12K33,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.0,1428.8461538461538,3388.8888888888887,2487.218045112782,28.07017543859649,0.005883925272186075,NS
ASV1245: Sphingobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae,Sphingobacteriaceae,0.0,0.0,0.0,1401.5037593984962,38.59649122807018,0.005438719712612157,S
Species: Sphingobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae,Sphingobacteriaceae,0.0,40.38461538461539,11.11111111111111,2771.4285714285716,57.89473684210526,0.006980121296028632,S
Genera: Solitalea,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae,Sphingobacteriaceae,0.0,168.26923076923077,66.66666666666667,3479.6992481203006,282.4561403508772,0.011056213499226432,S
Genera: Sphingobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae,Sphingobacteriaceae,0.0,40.38461538461539,11.11111111111111,2771.4285714285716,57.89473684210526,0.008581785537358812,S
Species: Solitalea,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,Solitalea,0.0,168.26923076923077,66.66666666666667,3479.6992481203006,282.4561403508772,0.008582600893673308,S
ASV1127: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NS11-12 marine group,NS11-12 marine group,100.0,30.76923076923077,44.44444444444444,61753.38345864662,568.421052631579,0.007023592595776581,S
Genera: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,NS11-12 marine group,NS11-12 marine group,100.0,7165.384615384615,6877.777777777777,72474.43609022556,2377.1929824561403,0.005945324257152839,NS
ASV2523: NS9 marine group,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,NS9 marine group,NS9 marine group,0.0,0.0,0.0,10552.631578947368,59.64912280701754,0.007527794185416492,S
ASV1780: NS9 marine group,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,NS9 marine group,NS9 marine group,0.0,0.0,0.0,3571.4285714285716,87.71929824561404,0.0057118918914007095,S
Family: Cryomorphaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,0.0,7.6923076923076925,0.0,12653.383458646616,433.3333333333333,0.02494299660815161,S
Family: Crocinitomicaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales,Flavobacteriales,Flavobacteriales,250.0,5378.846153846154,461.1111111111111,64074.436090225565,6415.789473684211,0.008768532361655626,NS
ASV3587: Flavobacterium,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0,6.730769230769231,0.0,4296.992481203008,12.280701754385966,0.007129152527279844,S
Species: Flavobacterium sp. HME6421,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,15975.0,978.8461538461538,427.77777777777777,7617.293233082707,901.7543859649123,0.006429483161121094,NS
Species: Flavobacterium indicum,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium,0.0,4.8076923076923075,0.0,470.6766917293233,22.80701754385965,0.005334403727709053,S
Species: Cryomorphaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorphaceae,Cryomorphaceae,0.0,7.6923076923076925,0.0,12653.383458646616,433.3333333333333,0.010884867829502754,S
Genera: Cryomorphaceae,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorphaceae,Cryomorphaceae,0.0,7.6923076923076925,0.0,12653.383458646616,433.3333333333333,0.013994097057453816,S
ASV1073: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola,0.0,45.19230769230769,22.22222222222222,41363.90977443609,771.9298245614035,0.010907297013200763,S
ASV0506: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola,0.0,7.6923076923076925,0.0,8232.33082706767,126.3157894736842,0.005255724301444911,S
Species: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola,250.0,2128.846153846154,461.1111111111111,63521.05263157895,4670.175438596491,0.010865453613162074,NS
Genera: Fluviicola,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomicaceae,Crocinitomicaceae,250.0,3418.269230769231,461.1111111111111,63670.67669172932,4936.8421052631575,0.006405941370364823,NS
Genera: Pseudarcicella,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosomaceae,Spirosomaceae,0.0,4521.153846153846,0.0,65937.59398496241,1098.2456140350878,0.005050299980709841,S
ASV10350: Pseudarcicella,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,Pseudarcicella,0.0,90.38461538461539,0.0,65909.77443609023,1045.6140350877192,0.011981311312257123,S
Species: Pseudarcicella,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,Pseudarcicella,0.0,4521.153846153846,0.0,65937.59398496241,1098.2456140350878,0.005110807865984004,S
Family: Cyclobacteriaceae,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales,Cytophagales,Cytophagales,0.0,2901.923076923077,4305.555555555556,30066.165413533836,1259.6491228070176,0.009728131841205979,NS
Genera: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae,Cyclobacteriaceae,0.0,1464.423076923077,2772.222222222222,29885.714285714286,1236.842105263158,0.010283596191430345,S
ASV12443: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus,0.0,229.80769230769232,2327.777777777778,27681.954887218046,410.5263157894737,0.007415699195143837,S
Species: Algoriphagus,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus,0.0,1198.076923076923,2772.222222222222,29885.714285714286,984.2105263157895,0.010705248808830276,S
Genera: Candidatus Aquirestis,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.0,5.769230769230769,0.0,5263.909774436091,52.63157894736842,0.00573418319279467,S
Genera: Haliscomenobacter,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae,Saprospiraceae,0.0,4207.692307692308,6377.777777777777,730.0751879699249,1089.4736842105262,0.005225272209860715,NS
Species: Haliscomenobacter,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Haliscomenobacter,Haliscomenobacter,0.0,4207.692307692308,6377.777777777777,730.0751879699249,1089.4736842105262,0.006590726506990521,NS
Family: Chitinophagaceae,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagales,Chitinophagales,Chitinophagales,225.0,37108.653846153844,4883.333333333333,85228.57142857143,15522.807017543859,0.006525544513321916,NS
ASV4562: Sediminibacterium,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium,0.0,21.153846153846153,11.11111111111111,22552.63157894737,475.43859649122805,0.010844231475318869,S
ASV0035: Dinghuibacter,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,Dinghuibacter,0.0,9.615384615384615,0.0,11038.345864661655,128.0701754385965,0.0070003751920355494,S
ASV10253: Dinghuibacter,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,Dinghuibacter,0.0,8.653846153846153,0.0,1962.406015037594,42.10526315789474,0.005994266306961938,S
Species: Dinghuibacter,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,Dinghuibacter,0.0,1856.7307692307693,322.22222222222223,18726.315789473683,1400.0,0.006324862026324132,S
Genera: Dinghuibacter,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae,Chitinophagaceae,0.0,1856.7307692307693,322.22222222222223,18726.315789473683,1400.0,0.005581830488524997,S
Order: Cytophagales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.0,45752.88461538462,23577.777777777777,116152.63157894737,13156.140350877193,0.009959452986560176,NS
Order: Flavobacteriales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,35050.0,79397.11538461539,26322.222222222223,290791.7293233083,99880.70175438597,0.0094489029216363,NS
Order: Chitinophagales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,225.0,106801.92307692308,33277.77777777778,107071.42857142857,36450.87719298246,0.007110916564640241,NS
Order: Sphingobacteriales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,100.0,31564.423076923078,17100.0,92947.36842105263,13591.228070175439,0.00578039193633911,NS
Order: Bacteroidales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,Bacteroidia,0.0,26922.115384615383,3950.0,5542.857142857143,47394.73684210526,0.005746878094806359,NS
Genera: U29-B03,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae,Rikenellaceae,0.0,2.8846153846153846,0.0,0.0,2300.0,0.0051062287198982426,S
Species: Bacteroidales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales,Bacteroidales,Bacteroidales,0.0,710.5769230769231,0.0,2.255639097744361,4656.140350877193,0.005406498607490836,S
Family: Bacteroidales,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales,Bacteroidales,Bacteroidales,0.0,710.5769230769231,0.0,2.255639097744361,4656.140350877193,0.0067283094088615115,S
Family: Prevotellaceae,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales,Bacteroidales,Bacteroidales,0.0,32.69230769230769,0.0,200.75187969924812,16150.877192982456,0.0066720612137040345,S
Class: Rhodothermia,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,0.0,0.0,0.0,168.42105263157896,5.2631578947368425,0.016929957603531474,S
Class: Bacteroidia,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,35375.0,291825.0,104227.77777777778,613257.8947368421,210794.73684210525,0.01332620539774105,NS
Class: Ignavibacteria,Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,Bacteroidetes,0.0,8766.346153846154,10672.222222222223,4576.691729323308,5782.456140350877,0.011430043127716227,NS
Phylum: Omnitrophicaeota,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,169.23076923076923,0.0,2046.6165413533834,128.0701754385965,0.1470064245237175,S
Phylum: Firmicutes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,50.0,52930.769230769234,18233.333333333332,4737.5939849624065,202073.68421052632,0.07620365664106744,NS
Phylum: Acidobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,14887.5,11883.333333333334,1466.1654135338347,10575.438596491229,0.06918735258546907,NS
Phylum: Actinobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,44292.307692307695,6211.111111111111,284308.2706766917,41164.912280701756,0.06509514601071698,NS
Phylum: Epsilonbacteraeota,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,6092.307692307692,0.0,14141.353383458647,55289.47368421053,0.05092169072073468,NS
Phylum: Gemmatimonadetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,10255.76923076923,1494.4444444444443,1518.796992481203,3307.0175438596493,0.04835679249296811,NS
Phylum: Cyanobacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,100.0,114900.96153846153,48900.0,75734.58646616542,43836.84210526316,0.03616067901886765,NS
Phylum: Planctomycetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,53428.846153846156,14361.111111111111,7524.812030075188,22642.105263157893,0.033425158984858,NS
Phylum: Patescibacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,23650.0,1928.8461538461538,355.55555555555554,14386.466165413534,924.561403508772,0.031046787764504195,NS
Phylum: Verrucomicrobia,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,350.0,67555.76923076923,46188.88888888889,52604.51127819549,18954.385964912282,0.030117187331603432,NS
Phylum: Bacteroidetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,35375.0,300714.42307692306,114900.0,618101.5037593985,216603.50877192983,0.028457832589522725,NS
Phylum: Armatimonadetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,2656.730769230769,1266.6666666666667,11316.541353383458,766.6666666666666,0.027393355380518243,NS
Phylum: Chloroflexi,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,29503.846153846152,2755.5555555555557,7386.466165413533,20812.280701754386,0.025756449985839758,NS
Phylum: Dependentiae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,2543.269230769231,11.11111111111111,6196.992481203008,410.5263157894737,0.024426225729869286,NS
Phylum: Spirochaetes,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,2687.5,211.11111111111111,853.3834586466165,15403.508771929824,0.02306132769742109,NS
Phylum: Chlamydiae,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,0.0,994.2307692307693,0.0,2794.7368421052633,384.2105263157895,0.02236047069382295,NS
