Taxa,kingdoms,phyla,classes,orders,families,genera,species,aliphatic,biofilm,other plastic,planktonic,unknown plastic,Importance,ANCOM
ASV0079: Aquabacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,Aquabacterium,12.825,0.11057692307692311,1.0944444444444443,0.08007518796992479,0.6236842105263158,0.005050188,NS
Species: Aquabacterium,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,Aquabacterium,24.2625,0.18750000000000003,16.649999999999995,0.09812030075187969,1.4473684210526319,0.009645709,NS
Family: Rhodocyclaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.8625,3.425961538461539,0.3222222222222222,1.4902255639097741,4.555263157894737,0.043357402,NS
Family: Burkholderiaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,30.3625,5.177403846153847,19.297222222222224,11.303759398496243,11.18245614035088,0.0150401,NS
Family: Chitinimonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.0,0.20625000000000002,0.0,0.27744360902255655,2.5368421052631582,0.024551072,NS
Family: Hydrogenophilaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.0,1.1134615384615383,0.0,0.0639097744360902,0.8877192982456141,0.008051155,NS
Family: Methylophilaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.0,0.637019230769231,0.09722222222222224,1.4804511278195494,0.25087719298245614,0.011635979,NS
Family: Chitinibacteraceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.0,0.45625000000000004,0.19999999999999998,0.03345864661654134,0.2798245614035088,0.010100175,NS
Family: Betaproteobacteriales,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.037500000000000006,0.17259615384615387,0.3,2.019172932330828,0.21228070175438604,0.006409817,NS
Family: Chromobacteriaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.0,0.05432692307692306,0.0,0.12330827067669185,0.03421052631578948,0.005370865,NS
Family: Nitrosomonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,Betaproteobacteriales,0.0,0.2899038461538461,0.4666666666666667,0.03947368421052631,0.106140350877193,0.005224724,NS
Family: Alteromonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales,Alteromonadales,Alteromonadales,2.4000000000000004,0.5730769230769229,0.15,3.3131578947368423,1.462280701754386,0.010510262,NS
Family: Shewanellaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales,Alteromonadales,Alteromonadales,0.0,0.07067307692307692,0.008333333333333335,0.1507518796992482,0.162280701754386,0.005400881999999999,NS
ASV4353: Rheinheimera,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,Rheinheimera,0.0,0.32163461538461546,0.06666666666666668,2.990977443609023,0.7894736842105264,0.005884691,NS
Species: Rheinheimera,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera,Rheinheimera,2.4000000000000004,0.5730769230769229,0.15,3.3131578947368423,1.462280701754386,0.008348602,NS
Genera: Rheinheimera,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae,Alteromonadaceae,2.4000000000000004,0.5730769230769229,0.15,3.3131578947368423,1.462280701754386,0.008451471,NS
Family: Aeromonadaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadales,Aeromonadales,Aeromonadales,0.0125,2.1427884615384616,2.2527777777777778,0.7932330827067663,2.508771929824561,0.016236808000000002,NS
ASV4376: Aeromonas eucrenophila,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas eucrenophila,0.0125,2.1423076923076922,2.2527777777777778,0.7924812030075181,2.471052631578947,0.007831477,NS
Species: Aeromonas eucrenophila,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas,0.0125,2.1423076923076922,2.2527777777777778,0.7924812030075181,2.471052631578947,0.014563641,NS
Genera: Aeromonas,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonadaceae,Aeromonadaceae,0.0125,2.1423076923076922,2.2527777777777778,0.7924812030075181,2.471052631578947,0.016191119,NS
Family: NB1-j,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NB1-j,NB1-j,NB1-j,0.0,0.0995192307692308,0.0,0.004887218045112784,0.18333333333333335,0.006662735,NS
Family: Nannocystaceae,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcales,Myxococcales,Myxococcales,0.0,0.36249999999999977,0.036111111111111115,0.02894736842105262,0.06578947368421052,0.006076395,NS
Order: Myxococcales,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,0.0,0.7673076923076921,0.8361111111111111,0.10451127819548878,0.44210526315789467,0.019928741,NS
Order: Desulfobacterales,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,0.0,0.0875,0.0,0.0011278195488721805,0.11052631578947368,0.008781902,NS
Order: Desulfovibrionales,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,0.0,0.5125000000000001,0.26666666666666666,0.0007518796992481203,0.1517543859649123,0.005778396,S
Order: PB19,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,0.0,0.037019230769230756,0.20555555555555555,0.002631578947368421,0.0026315789473684214,0.006291227,S
Order: NB1-j,Bacteria,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,Deltaproteobacteria,0.0,0.0995192307692308,0.0,0.004887218045112784,0.18333333333333335,0.006413751999999999,NS
Family: Sphingomonadaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadales,Sphingomonadales,0.0125,2.6596153846153854,11.941666666666666,1.0296992481202998,1.263157894736842,0.018270658000000002,NS
Species: Sphingomonas,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas,0.0,0.3129807692307693,1.2027777777777777,0.5511278195488721,0.22456140350877193,0.011790423000000001,NS
ASV0781: Sphingomonadaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae,Sphingomonadaceae,0.0125,0.24086538461538473,0.4388888888888889,0.02819548872180451,0.11491228070175434,0.005648205,NS
Species: Sphingomonadaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae,Sphingomonadaceae,0.0125,0.5158653846153842,0.4388888888888889,0.028947368421052628,0.286842105263158,0.012369788999999999,NS
Genera: Sphingomonadaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae,Sphingomonadaceae,0.0125,0.5158653846153842,0.4388888888888889,0.028947368421052628,0.286842105263158,0.008418404,NS
Genera: Sphingomonas,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae,Sphingomonadaceae,0.0,0.3129807692307693,1.2027777777777777,0.5511278195488721,0.22456140350877193,0.01490572,NS
Species: Porphyrobacter,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,Porphyrobacter,0.0,0.9322115384615379,0.39444444444444454,0.3808270676691728,0.48684210526315796,0.006435945,NS
Family: Clade III,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,SAR11 clade,SAR11 clade,SAR11 clade,0.0,0.0004807692307692308,0.024999999999999998,1.4672932330827075,0.005263157894736842,0.00775005,S
Family: Rhodobacteraceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacterales,Rhodobacterales,Rhodobacterales,0.0125,1.8668269230769228,2.686111111111111,0.5379699248120303,1.4412280701754385,0.012553383999999999,NS
ASV1411: Rhodobacteraceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae,Rhodobacteraceae,0.0,0.5153846153846154,0.7833333333333333,0.10751879699248118,0.2859649122807018,0.008290534,NS
Species: Rhodobacteraceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae,Rhodobacteraceae,0.0,1.6120192307692311,2.683333333333333,0.536842105263158,0.6263157894736843,0.009088796,NS
Genera: Rhodobacteraceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae,Rhodobacteraceae,0.0,1.6120192307692311,2.683333333333333,0.536842105263158,0.6263157894736843,0.007772656,NS
Family: Rhizobiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiales,Rhizobiales,0.07500000000000001,0.6307692307692307,0.008333333333333335,0.08195488721804513,0.737719298245614,0.040802187999999996,NS
Family: Beijerinckiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiales,Rhizobiales,0.0125,0.6129807692307693,0.10277777777777777,0.031954887218045104,0.262280701754386,0.018233233999999997,S
Family: Rhizobiales Incertae Sedis,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiales,Rhizobiales,0.0,0.6716346153846152,0.07222222222222224,0.05827067669172932,0.31228070175438616,0.006681792,NS
Species: Rhizobiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae,Rhizobiaceae,0.0,0.26875000000000004,0.005555555555555556,0.08157894736842106,0.15964912280701757,0.017811139,NS
Genera: Rhizobiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae,Rhizobiaceae,0.0,0.26875000000000004,0.005555555555555556,0.08157894736842106,0.15964912280701757,0.018934502,NS
Genera: Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae,Rhizobiaceae,0.07500000000000001,0.3447115384615384,0.002777777777777778,0.00037593984962406017,0.5763157894736841,0.008003993000000001,NS
ASV0895: Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.07500000000000001,0.10144230769230773,0.002777777777777778,0.0,0.21842105263157896,0.007211408000000001,NS
Species: Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.07500000000000001,0.3447115384615384,0.002777777777777778,0.00037593984962406017,0.5763157894736841,0.009062,NS
Species: Beijerinckiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckiaceae,Beijerinckiaceae,0.0,0.3701923076923077,0.0,0.0,0.2535087719298246,0.009590431,NS
Genera: Beijerinckiaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckiaceae,Beijerinckiaceae,0.0,0.3701923076923077,0.0,0.0,0.2535087719298246,0.010780571999999999,NS
Family: Reyranellaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellales,Reyranellales,Reyranellales,0.0,0.3250000000000001,0.18611111111111112,0.10263157894736842,0.01842105263157895,0.010465713,NS
Species: Reyranella,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Reyranella,0.0,0.3250000000000001,0.18611111111111112,0.10263157894736842,0.01842105263157895,0.005302507,NS
Species: Alphaproteobacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0,0.22692307692307706,0.26666666666666666,0.0037593984962406013,0.08771929824561403,0.009255918,S
Genera: Alphaproteobacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0,0.22692307692307706,0.26666666666666666,0.0037593984962406013,0.08771929824561403,0.00734706,S
Family: Alphaproteobacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0,0.22692307692307706,0.26666666666666666,0.0037593984962406013,0.08771929824561403,0.007989045,S
Order: Sphingomonadales,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0125,2.6596153846153854,11.941666666666666,1.0296992481202998,1.263157894736842,0.029156592000000002,NS
Order: Rhizobiales,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0875,2.5235576923076932,0.8138888888888889,0.18947368421052643,1.4912280701754386,0.029281402,NS
Order: Rhodobacterales,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0125,1.8668269230769228,2.686111111111111,0.5379699248120303,1.4412280701754385,0.019270141,NS
Order: Alphaproteobacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0,0.22692307692307706,0.26666666666666666,0.0037593984962406013,0.08771929824561403,0.013989413999999999,S
Order: Caulobacterales,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0,0.35288461538461513,0.6805555555555556,0.032706766917293226,0.2140350877192983,0.006427798,S
Order: Reyranellales,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0,0.3250000000000001,0.18611111111111112,0.10263157894736842,0.01842105263157895,0.009742553000000001,NS
Order: SAR11 clade,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,Alphaproteobacteria,0.0,0.0004807692307692308,0.024999999999999998,1.4672932330827075,0.005263157894736842,0.012200913999999998,S
Class: Planctomycetacia,Bacteria,Planctomycetes,Planctomycetes,Planctomycetes,Planctomycetes,Planctomycetes,Planctomycetes,0.0,1.1754807692307692,0.28611111111111115,0.0022556390977443606,0.6149122807017543,0.044397029000000005,S
Order: Pirellulales,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetacia,Planctomycetacia,Planctomycetacia,Planctomycetacia,0.0,1.15,0.0,0.0,0.6149122807017543,0.011933023000000001,NS
Family: Pirellulaceae,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulales,Pirellulales,Pirellulales,0.0,1.15,0.0,0.0,0.6149122807017543,0.008964314000000001,NS
Genera: Pirellula,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellulaceae,Pirellulaceae,0.0,0.07596153846153844,0.0,0.0,0.0807017543859649,0.006687775,NS
Species: Pirellula,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,Pirellula,0.0,0.07596153846153844,0.0,0.0,0.0807017543859649,0.0055157109999999995,NS
Class: Nitrospira,Bacteria,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,Nitrospirae,0.0,0.9475961538461537,0.0,0.15639097744360902,0.7043859649122806,0.04170877,NS
Family: Nitrospiraceae,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospirales,Nitrospirales,Nitrospirales,0.0,0.9475961538461537,0.0,0.15639097744360902,0.7043859649122806,0.008158522,NS
Genera: Nitrospira,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospiraceae,Nitrospiraceae,0.0,0.9475961538461537,0.0,0.15639097744360902,0.7043859649122806,0.005832409,NS
Species: Nitrospira,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira,0.0,0.9475961538461537,0.0,0.15639097744360902,0.7043859649122806,0.0055000330000000005,NS
Order: Nitrospirales,Bacteria,Nitrospirae,Nitrospira,Nitrospira,Nitrospira,Nitrospira,Nitrospira,0.0,0.9475961538461537,0.0,0.15639097744360902,0.7043859649122806,0.014105288999999998,NS
Class: Gemmatimonadetes,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadetes,0.0,0.13942307692307693,0.0,0.10526315789473682,0.04035087719298245,0.013229442,NS
Order: Fusobacteriales,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriia,Fusobacteriia,Fusobacteriia,Fusobacteriia,0.0,0.18173076923076922,0.0,0.056766917293233056,0.22543859649122808,0.017151592,NS
Family: Fusobacteriaceae,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriales,Fusobacteriales,Fusobacteriales,0.0,0.10576923076923077,0.0,0.018796992481203013,0.1394736842105263,0.010031832,NS
Genera: Cetobacterium,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacteriaceae,Fusobacteriaceae,0.0,0.10576923076923077,0.0,0.018796992481203013,0.1394736842105263,0.007339568,NS
Class: Fusobacteriia,Bacteria,Fusobacteria,Fusobacteria,Fusobacteria,Fusobacteria,Fusobacteria,Fusobacteria,0.0,0.18173076923076922,0.0,0.056766917293233056,0.22543859649122808,0.043579365,NS
Order: Selenomonadales,Bacteria,Firmicutes,Negativicutes,Negativicutes,Negativicutes,Negativicutes,Negativicutes,0.0,0.027403846153846143,0.0,0.0033834586466165413,4.13421052631579,0.008479064,S
Class: Clostridia,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,1.0870192307692303,0.7111111111111111,0.025187969924812034,1.6938596491228066,0.031928076,S
Class: Bacilli,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,2.026923076923077,0.11388888888888887,0.0,1.0614035087719298,0.012163568,S
Class: Negativicutes,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,0.027403846153846143,0.0,0.0033834586466165413,4.13421052631579,0.016839765,S
Class: Erysipelotrichia,Bacteria,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,Firmicutes,0.0,0.15528846153846157,0.2416666666666667,0.0,0.0,0.022229552000000003,S
Family: Clostridiaceae 1,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales,Clostridiales,Clostridiales,0.0,0.3682692307692308,0.14722222222222225,0.010150375939849628,0.3385964912280702,0.005106945999999999,NS
Species: Clostridium sensu stricto 1,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,Clostridium sensu stricto 1,0.0,0.25192307692307697,0.06944444444444445,0.010150375939849628,0.3008771929824562,0.005312675,NS
Genera: Clostridium sensu stricto 1,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridiaceae 1,Clostridiaceae 1,0.0,0.25192307692307697,0.06944444444444445,0.010150375939849628,0.3008771929824562,0.005576859,NS
Order: Clostridiales,Bacteria,Firmicutes,Clostridia,Clostridia,Clostridia,Clostridia,Clostridia,0.0,1.0870192307692303,0.7111111111111111,0.025187969924812034,1.6938596491228066,0.009227941,S
Class: Campylobacteria,Bacteria,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,Epsilonbacteraeota,0.0,0.3331730769230769,0.0,0.5266917293233081,1.57280701754386,0.10057624300000001,NS
Order: Campylobacterales,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacteria,Campylobacteria,Campylobacteria,Campylobacteria,0.0,0.3331730769230769,0.0,0.5266917293233081,1.57280701754386,0.050486397999999995,NS
Family: Arcobacteraceae,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales,Campylobacterales,Campylobacterales,0.0,0.2254807692307693,0.0,0.47781954887218053,1.2561403508771931,0.029151284,S
Genera: Arcobacter,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacteraceae,Arcobacteraceae,0.0,0.2254807692307693,0.0,0.47781954887218053,1.2561403508771931,0.026129807999999997,S
ASV0394: Arcobacter cryaerophilus,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter cryaerophilus,0.0,0.04711538461538462,0.0,0.2240601503759399,0.22807017543859656,0.007866655,S
ASV0388: Arcobacter,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter,0.0,0.17548076923076927,0.0,0.25037593984962414,0.9535087719298246,0.011605646,S
Species: Arcobacter,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter,0.0,0.17836538461538462,0.0,0.2537593984962407,1.0280701754385966,0.019147482,S
Species: Arcobacter cryaerophilus,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter,0.0,0.04711538461538462,0.0,0.2240601503759399,0.22807017543859656,0.009933171,S
Class: Deinococci,Bacteria,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,Deinococcus-Thermus,0.0,0.06057692307692307,0.1472222222222222,0.05977443609022556,0.0026315789473684214,0.008659311,NS
Order: Thermales,Bacteria,Deinococcus-Thermus,Deinococci,Deinococci,Deinococci,Deinococci,Deinococci,0.0,0.0,0.0,0.05827067669172933,0.0,0.005851843000000001,S
Order: Nostocales,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria,Oxyphotobacteria,Oxyphotobacteria,Oxyphotobacteria,0.0,4.012019230769232,0.42777777777777776,3.1007518796992484,1.373684210526315,0.019022066,NS
Family: Phormidiaceae,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocales,Nostocales,Nostocales,0.0,0.7725961538461539,0.4222222222222222,2.1413533834586462,0.07631578947368423,0.010739883,NS
Class: Oxyphotobacteria,Bacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,Cyanobacteria,0.0,5.365865384615384,3.6166666666666663,4.516541353383459,1.7622807017543853,0.039128237999999996,NS
Family: OLB14,Bacteria,Chloroflexi,OLB14,OLB14,OLB14,OLB14,OLB14,0.0,0.03990384615384615,0.0,0.0007518796992481203,0.07631578947368423,0.00644902,NS
Order: OLB14,Bacteria,Chloroflexi,OLB14,OLB14,OLB14,OLB14,OLB14,0.0,0.03990384615384615,0.0,0.0007518796992481203,0.07631578947368423,0.005396515,NS
Family: KD4-96,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,KD4-96,0.0,0.057211538461538466,0.0,0.010902255639097747,0.028070175438596492,0.007396486,NS
Order: KD4-96,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,KD4-96,0.0,0.057211538461538466,0.0,0.010902255639097747,0.028070175438596492,0.007378018,NS
Order: Chloroflexales,Bacteria,Chloroflexi,Chloroflexia,Chloroflexia,Chloroflexia,Chloroflexia,Chloroflexia,0.0,0.5504807692307692,0.0,0.0981203007518797,0.09649122807017543,0.009564805,NS
Class: Anaerolineae,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,0.2423076923076923,0.0,0.00037593984962406017,0.3508771929824561,0.027638322000000003,S
Class: Chloroflexia,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,0.5504807692307692,0.002777777777777778,0.09849624060150378,0.09649122807017543,0.023191957000000003,NS
Class: OLB14,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,0.03990384615384615,0.0,0.0007518796992481203,0.07631578947368423,0.017569684,S
Class: KD4-96,Bacteria,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,Chloroflexi,0.0,0.057211538461538466,0.0,0.010902255639097747,0.028070175438596492,0.014583087,NS
Order: SBR1031,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,Anaerolineae,0.0,0.13846153846153844,0.0,0.0,0.17456140350877192,0.006315357,S
Family: PHOS-HE36,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,Ignavibacteriales,Ignavibacteriales,Ignavibacteriales,0.0,0.06826923076923076,0.013888888888888888,0.012030075187969927,0.07807017543859648,0.005812151,NS
Order: Ignavibacteriales,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteria,Ignavibacteria,Ignavibacteria,Ignavibacteria,0.0,0.07259615384615384,0.013888888888888888,0.012030075187969927,0.07982456140350876,0.010757187,NS
Order: OPB56,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteria,Ignavibacteria,Ignavibacteria,Ignavibacteria,0.0,0.1764423076923077,0.6027777777777779,0.007894736842105265,0.0,0.00577703,S
Family: NS11-12 marine group,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.0125,0.3182692307692307,0.33888888888888896,2.7691729323308265,0.060526315789473664,0.011201994,S
Family: Lentimicrobiaceae,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.0,0.10480769230769235,0.0,0.027067669172932324,0.09473684210526312,0.011688676,NS
Family: LiUU-11-161,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.0,0.08076923076923077,0.14722222222222225,0.013909774436090226,0.0,0.0053733290000000005,NS
Family: ST-12K33,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales,0.0,0.2048076923076923,0.2777777777777778,0.1142857142857143,0.0017543859649122807,0.005318886,NS
