OTUID,Species name
f7f56258796c650e13ddfccf3b7529e8,Paracaedibacteraceae
a6c3b245775f33883249594370e3d8b2,Gammaproteobacteria
4a8874d493627f7b667fb9c5424c00f4,Hyphomicrobiaceae
119852cad54fe8794260a7c77d9861f6,Opitutaceae
75ba6f1992139fb3fe848d91a1721d29,KF-JG30-B3
0e292713aeb962902aedb8de11b64168,B1-7BS
d9789d152a656542de51205cbac276b5,Alteromonas
174e65b8c45cf5d2c13eb120cb1f48bd,Fuerstia
a3cf2b6f15539557ccd3d3b205f195b7,Marinobacter algicola
05f2764f40ac98e467175d4b955949f9,Thalassospira
7f9c8aeac6a27940faf7653212d58643,Sphingorhabdus
8fbfbfdb57ffdd7aa3a37b438db5d257,metagenome
94cbe8a697c9d3fe0304b38aaa00d8d3,SM1A02
a0c91714eb1a5d265a8f05101d8020a5,Halieaceae
c509eff39f82c84bb4e9b228615de18a,gamma proteobacterium DG1301
c0feb4c4a7bed34721d57bd9cb0c2631,Macellibacteroides
ee652b323585d096925bf6c0d9a39837,Acetobacteraceae
01c421af2f74cb6cedcc881f5d01f90b,Alphaproteobacteria
8261cba7c9f5122370e104483a0ecaac,NS9 marine group
289a6cadbce19316f21ed2f7133f940d,Algoriphagus sp. am2
40874d61006874f7c87d904707d320d9,Clostridium sensu stricto 1
2a6d8c768277a0cb5bd745cc508f6c33,Pseudomonas
e1ca6c2ba6c57a7ea899a79a39d17f9c,Sphingomonadaceae
b1396c14338d406a2bc738a638c4c9e9,Micavibrionales
f9386c18a2334d76e64597c7b8a0043e,C1-B045
65a22815f4f28e953fe55cf61c0e77a6,Catenovulum maritimum
d33c2f230f5469cfc4a9ed0bb150a8b0,Bosea
4cfdba0efc14d22825785ab0a47548f4,Nitrosomonas sp. NL7
ef580a122a05bb4e70790d944c93e4c1,Flavobacterium sp. HME6421
b354a1e7a29c4f05aace7e65edc75c7f,Desulfovibrio
6746df21508782ff9e2f7d8e4fb1ecb6,Rhodospirillales
044c95d951c1e17c77246c8058d08465,Nonlabens
5a5620cf1d95d4626397b5fe71892e0a,DEV007
f8861e3660bdde819013bb3a4853c341,Parvularcula
197b5acd9257958e8813fc93305c428b,Rhodobacteraceae
35cb2b0640b5b82b8d8ec2510361cb7e,Blastopirellula
cf03297d76864fb6531978254e010e86,Mesotoga
9c46b739b21d6bee08a0d89295341ccd,Flavobacteriaceae
556657ab03d41722ff1ff463c76c3a74,CL500-3
65243c3cc5ff87eb026eeb252ef7f78f,Gammaproteobacteria
0487c84e4d2b14bd283d8fd97a1d6b17,Loktanella
087e50a409374f400614f96d9c161f62,CL500-29 marine group
ad933e2d31df16c6504308d636751af7,Blastococcus
c2854e4ac15ce337a8db7afa08509dd9,bacterium enrichment culture clone 68
93e2666073f792f23d7c3ed1246f3e8a,Pirellulaceae
97ddf4209f06ac771433d740e24b2e42,Sedimenticola
09fe0099b9c369493e80bb61ebd28a1f,Flavobacteriaceae bacterium HG732
df0cdcc505d533b90ee541b05ca0d3b3,Proteobacteria
832738b89a044c7f9a318bf3eb227138,Spongiibacteraceae
614b7fb16b6a6a410761c71958dc5053,Oceanicola litoreus
3f627707d7327d8f335493362524d289,Lutibacter
0404a9a4f78145ac9ab21408d91082ef,Rhodobacteraceae
8cff7bc3fb5f7586f26e4837583cb108,Halieaceae
b046ce066535ee206af9026554b6edf4,Filomicrobium
78860ac595e31323681aa5101307deda,Polymorphobacter
5308a63259173bcc9c7c20982c635c77,Rickettsiales
89da6265b2d1f8d140ff553c327fb846,Rhodobacteraceae
f6a37b3ba345826b39794b3eec4602a2,Erysipelotrichaceae UCG-003
20fbd70e0078de936abd22e9e70f3bd7,Erythrobacter
9453b0c0507cc359d47533fb376e1b5e,Planctomicrobium
5498d65c6f3e6fb51956fb0751a7f783,Flavobacteriaceae
c7db3157dd1b98a4703049336995fd43,PLTA13
f6e397d9e238ec2ccbed413c2d29ff66,Rhodobacteraceae
40ce0e7e7d9ac0b37c842d1dfb856adf,Flavobacteriaceae
5c9adf904b17fd4f18dfecda2af7bca7,Haloferula
8481a03c7ceb9ad1bd874462a441bde1,Chryseobacterium
f48c022844a775795128c58013301654,Fodinicola
8526589ce01ad8c7774cd175a0f4cb76,Halieaceae
ced1fa640b4155ad8d738127c4a5200d,Chryseobacterium
c81640caeeac6dace96a93c85ad1d3ec,Rhodobacteraceae
e96f434cc9c88dd809ede2d1e955cf4d,Saccharimonadales
23545a3ebaaf3907f152cb11cb25fafe,Marine Methylotrophic Group 2
b3240db99dc3a126445d7b023d6387cc,Saprospiraceae
477a51517ea1e8da491010227e018cfb,Chitinophagales
913e2eec5c62df14393468005308a468,Comamonas
a18cf0b55cd479386bc85db73605da5f,Rhizobiales
c28eafe1619f552055bc17ae0228559a,Alphaproteobacteria
d525385fce4194f044a41ca81ad3c791,Rhodocyclaceae
90490ce67e2b2eabad4443b993c95918,Anaerolineaceae
8ff8d38d2ef67bb68d07e67146157778,Flavobacteriaceae
9d4f0bcde53d6ddd8809ef281b8ff77c,unidentified marine eubacterium
43b486c07d45b48f4dcc77912875465b,Fuerstia
1da1c9cafbc3c258b8a2b0f4d5791eee,Idiomarina
7d532a186a47e39861ca1f80a061da5e,Acaryochloris MBIC11017
c1fdbb7f4be78ae2469f5445329d982c,Bacteroidetes BD2-2
a1d862e2bef75265c5950af85e2381a9,Flavobacteriaceae
3e7f88eca18f108701278e8d66e7e6df,Nitrospira sp. enrichment culture clone Aa01
b2b439bde676c01ec83c8fbe02f9fe95,WCHB1-41
4d16af438dc02bda41b17cb3276857e6,Chitinophagales
9e36c8c025b5170a2b5af14dc13bf3bf,metagenome
60b7775c7ba4cb8ca3128127caaa158c,Saprospiraceae
e5f64d10791339d7d3d6e50a230b4de8,Fluviicola
850de5f5f84588973983836a61d731b6,Sphingorhabdus
1b03f8b6674ac8de689f23e5fdc262be,pItb-vmat-80
2dfe08258d0f3a1e7c151895249c4413,Rubinisphaeraceae
4be5ee09aead87cf39cb93279ad12948,Lentimonas
c07b439f8a457faa61aedf8c08a8d13e,Proteobacteria
9224b05874ef70e976411c9f0999966b,Joostella marina
101ba79b8185d2ab9f20e6908837e1fd,Smithella
455341f33d82cdfd8fa375acdfa76549,Ponticaulis
6a2df05a33ebd58e2c2c29d46fd21c2e,Burkholderiaceae
4946d7cfdee663a7e310e492f50e077e,Rhizobiaceae
c19bb392870cfdeb981acf5038095e8c,Microbacteriaceae
2cc565abb01c6d09e75675c393fb0d2b,Absconditabacteriales (SR1)
1df43a7ec3a1ce8dccc26453c0a87ce3,Sva0996 marine group
62e560443baabe436d07c65699615487,Rhizobiaceae
9422449bd057b609855d8b031adb3856,DEV007
f680d54fc513dfd8a3466f39f98ff629,Rhizobiaceae
d2090a89db0e2486256302cd204d5fc1,Kiloniellaceae
80937954b595781f3c64d11de85175a7,Pseudomonas
b0fe893983112de39d9a6ed0a198f9f8,Chelatococcus
816f6cb70269a1b74de122a89f62c3af,Sneathiella
1fa812e91420429ea9842c9f8ab70c9d,LD29
2d4fe553d7b64f96b985feb5cb42b268,sponge bacterium Zo6
3d9005d549c38439ed73ff85a5399794,Subgroup 10
dd6c0edc85e26ff15ab0622c1798fc65,Saprospiraceae
da91ba8b709252af65bf10079def5734,Terrimicrobium
4e94c92eeaa77de6592d2f27f5a0a641,Salinisphaera
653594b4a7492e938ef2cbb78c82b1d5,Marinimicrobia (SAR406 clade)
ffc38ecb7b6ff5513376685026ecd95e,Neptunomonas
b8cf353afebcb7c9416f4f973e749f6b,Arenicella
32ba20763afee019e6ef0235e6acb176,Rhizobiaceae
8def5b5634d2b1d49c2906887750da7c,Flavobacteriaceae
6cc65a488125bc330c64305ff5cf5ecd,Burkholderiaceae
33428dfcbea286c659de67b3dfe19da8,Kiloniella
36f839cc880e5aaee37d7b7ba52f4a89,Formosa
f11d64eee0255f2fc0c970469a878615,Haloferula
d32f563651abcfe0270b7c0e0f4144fe,Rhodobacteraceae
3782653726d79b594fa70e73e477b73e,Rickettsiaceae
27f32b184845aeee582f9c8a7cbdc9dc,Candidatus Megaira
565b59725452b37f481c73bbb7e4ff26,Halomonas
e429f4f1636da2ab2d64e41a56faca5c,Saprospiraceae
b9be35df283b807bd4faebd29086f6b0,Erythrobacter
1c569a97e9dcdba7cf3bc2dbc09f22fb,Kangiellaceae
30bdc28a66758861561bb3108e075b10,Anderseniella
482d241d1a69392665f103178146675f,Methyloceanibacter
caeb14c1140ca05c813252d467d8a54b,AEGEAN-169 marine group
346e8580bfa157d3f1ca4be47b1129b7,Bacteroidetes bacterium CH6i
b21d35bcbbb0d4f33a85df63cc33b955,Polynucleobacter
b6d0cec8783f5fd92a6423bab1938a87,Blastocatellia (Subgroup 4)
1dc008da297a2e8456a82367654201d3,Anaerolineaceae
9fc257974657b83331dccc2148061efa,Thiotrichaceae
e15844b3dabd49a2995f936c5b616330,Deltaproteobacteria
3f5a74b3d5cec1a4847b6c2f9304d301,Gammaproteobacteria
f3f7e03056e48e2c5eb54156bd2cab61,Fluviicola
20d79fba37f937a89018e1bc89fab7c1,NS9 marine group
b6700822658d0a28c766da733e112b57,Methylotenera
d54b97c5ba9ad43bde8e3586cff71d85,Rhodobacteraceae
6c12f8ea36eb3ecd780a481a09949892,Ilumatobacteraceae
99ad492116a8551de913d3aa6ad7333a,Halodesulfovibrio
de79a5f0699815d187ae6a2986998ee0,Deltaproteobacteria
fd187133c3cb6a8878443e7f6ae0c77e,Rhodobacteraceae
72e290f3363defd86ce5a39d2ccfd339,Crenothrix
28f5b031960ca8f6b3291a3b77d03beb,Gammaproteobacteria
9b9a1756c079c6775d7805ed70741029,Alphaproteobacteria
ed9b12f898b7fe8e0a57238b800b4f80,Ulvibacter
29731c1ae123c2faa2b4184d96385388,PeM15
d0b9defeba520bd31a4795e5d730e4de,KI89A clade
2260ec63529cd8f49dbc63b6068cb568,Ulvibacter
d67dececf43c6fb4901d0614700c8db0,Haliangium
49e712e266ba77d11e3783b1b52f9b5a,Zeaxanthinibacter
c796970f29760923f87a1bc1f902ba73,Alphaproteobacteria
01e0ea76079f3b5e27912dbdb4558b20,Butyrivibrio 2
c770cb961d500770f2dfb603860444ca,Flavobacteriaceae
50addc99705c6ccd0553946da1ab8f22,Alteromonas
91fa1e4e957ebca3cce001982bc81c2d,Aquabacterium
790374388dc98e41379a08d60539dc47,Haloferula
08f182fd771d496e40177da2eee84e6e,Colwellia
b08018fa8d54b9e65c4d52473531bcef,Lewinella
069daa8470bf3129a7d24153f3ec6845,Moritella
5e25a70fef6c823674bfe94d60a0b36d,Flavobacteriaceae
a8461aebe29fae1d18b7b06fbb80ebcd,Saprospiraceae
c9e54d625c9fabde40a1755a48beb05b,SAR324 clade(Marine group B)
8272505f7865c46e14b7b1ec53a2ee85,Nocardioides
807eaf3c49b6187727358d8b9b4a925e,Roseibacillus
695db78065a463a6bc9e0083f3583f73,Novosphingobium
bced8a1ab94a22ee8cc851fbd2e2069e,S25-593
e0b7ac4d3362b5b1d52a32cfcb916e20,Flavobacteriaceae
b6f652c4ecfd796f3297603f76a56128,LiUU-11-161
c62dcbc61abf6c02a0dc108c417e5797,Clade IV
8c26d10805b37e6b8e6e9da8860d2421,Proteobacteria
a2b2d55653fbb41b7513021b469c7b09,Lentimonas
aa93ae5f728a1823a589e81bc59e0d9f,Sphingomonadales bacterium EhC05
0ddb281a983758f887a9cb69ddecd8e8,Alcanivorax
9fb43ea2ccbe94059e122424535a6ac6,Pseudahrensia
26802bac4ba35ae87b896e8ac5cbc00e,Oceanospirillales
1141c83b0757021497f856feb96645b7,Flavobacteriaceae
0319e5946aff1b863b8159d3e3b1a171,Peredibacter
ba9ecb28932826e70d43988826679fbc,Microscillaceae
cf61490017891f9e9d90603a80b09c29,Acidimicrobiia
1453263b3b0825ce3f5a378ec25d8ff6,Bradymonadales
39d89f4bcef9ffffe6f30ea81adaf169,Flavobacteriaceae
589e87bcc3c35aa6c04878cd9a7bffbd,Aureisphaera
fed24691259ad53bae4ae128168a1870,Sphingorhabdus
cd366f041633c72d9ce46680269db28f,SAR116 clade
535a12625470308c3580f96a57c830aa,Flavobacteriaceae
a6c0236a8308ee707b2bccf4aff914ef,Cryomorphaceae
6891410b658941ac43f6d8e3a74aff71,Marinomonas
26d6466b6402d57ea61d9b1f62ccd05d,Parvibaculales
54658c5cabc3c6c07f1e6556120cc99c,Burkholderiaceae
a35957baf4788e7750ca924175f56b34,RBG-16-49-21
56e301ab2d6ddccc17adeaa318a92e2f,NB1-j
b9083ebe16ca4824f3c7ee2c38a151ab,Ruminococcaceae UCG-002
c6af3799a88bdbfbc8fe2cc9c55cd83d,Proteobacteria
78a42e01e14fb867f9c985579bcc76f4,Olivibacter
19b090dffd88a7709bf8b09589a89874,Nitrincolaceae
a3ef0724492ef5c96e0680118ba155e0,Kriegella sp. TBL_112
f0fe07d53f5bead1cd1d172bec0197a5,Alphaproteobacteria
2711afe44c9d8dcb7016540f625d1518,Proteobacteria
3bafaa1e87101fd90fa2621e45482ebe,Dasania
a352d726afbf1cb0958aaf74aa63591e,Rhodobacteraceae
711f9ed6a4e76b24be4f2b740d5d6992,Gammaproteobacteria
612ee9a7ca7ee87d9ba4a6350f289416,Betaproteobacteriales
0768692ed147690e194c095087147513,Mf105b01
59a14c017f2a3e68719c296a163c6a7b,Planktomarina
5cd1f169e6f8d857444c9736c026eeba,JS1
2438c6bded651e17749490fb3d360a95,Rhodobacteraceae
483ef63375a78c5ae59965b6b1d9dd34,Coraliomargarita
c51d30aff51d4e9a29c7be7e29744f0f,Fuerstia
45e3a8e785fc44514c3ff04bfad1240a,Saccharimonadales
e851a4ce919b01c8880db10260f5393d,Anaerolineaceae
306a0b3e2facdd1e2b18c3202ea14e2c,Alphaproteobacteria
0cc951954a255c148a5be384e2d5fe9c,Psychrobacter alimentarius
a1a9447b97f8c417b1f016763b922539,Sediminibacterium
6ff2e10d6a9422e202a016dbcab6aa6e,OM190
b61a8ab36282ae6a78f394e88d2ea4b9,Coxiella
cae6841e22f4809b794cc8546e88d81c,Paraglaciecola
3089b063e9ee40e8568812c03cbfc8d1,NS9 marine group
dd92b4dc8ef906aa926fea4e41ff1e4f,Namhaeicola litoreus
868e0165fe32a8925b7f20afa5e1dbfc,Burkholderiaceae
2d70ffab37fa7d6aaf7cd610dddfdfce,Sandaracinaceae
94d1117e07872a58aec0ade23ec823f8,Pseudoalteromonas
e87c1793d248a9bb36540925cea7d151,Hydrogenophaga
4c9717e528411637ab1ca3e3103453d9,Candidatus Puniceispirillum
9787d75f6d142a4675fded81f2b1a501,MB11C04 marine group
6ed2335f955b8c49e18743964957049d,Rubinisphaeraceae
cfeb10114344eba59c40be8f0a47527e,Parvularcula
906a6729854103b5c531a2b183da135a,Sphingomonadaceae
5e97147b193ec03a9eb8e33a7d8ccbea,Alphaproteobacteria
b272cd01eb148f199483d31999968035,Woeseia
3c844889fa32f2f5230c25afe4ce781d,Milano-WF1B-44
442c8bd443dafbeabf355d8d8916f0ba,Hyphomicrobiaceae
9731a8bea51c89921d914fa06a46f7ac,Latescibacteria
010d55a48d1f700a614da4a63afa2159,Lentimonas
e2a62d9ae1cc2350f058a8098d8396cb,Arthrobacter
910620d5450537d7ccaa405b6c90dc78,Saprospiraceae
f2e6bb412b06ad38aa1c45d953f5912d,Marinicella
7ac0aef8bc2c14091c7fd23fa913e7bf,Blastocatella
4e8dfcfb373da2cb56e175c69ef1c9a0,Blastopirellula
594fcdbd98bc5902b56b67f3620c50cc,Porphyrobacter sp. SX2RGS8
612a76cb7670976305e6b8f8f542b10b,Alphaproteobacteria
621ed31a288f041fada8613db2cc4665,Hyphomonadaceae
96bbb4672830405bf0143a83abf97656,hydrothermal vent metagenome
396a82c74045b24098db0551c9727cdf,Rhodobacteraceae
bf4f0864189b932b97f220143cbc58f9,Flavitalea
67edd63797a00939101e6d311b94b134,Pseudoalteromonadaceae
84df1128c4cdbc85aae82973d5bf4c2b,Bacteriovoracaceae
724dadedf42bc511238f6c7a941bd55e,Marinimicrobia (SAR406 clade)
4ee76ddac5001eef2e15fe1661d9d63f,Rhodobacteraceae
69b3744e11039ad21eb4e16218b600e6,Arcobacter
9ca900d9b0ab6176696ade7c5594b4e4,Halieaceae
3def3747a6387ddde2e0d637a5fa6b80,Marinicella
1eb0496759952066618f5e2fc76ea4bc,Saprospiraceae
94ac4c832e33652cc9b600538afa4a5f,Rhodobacteraceae
a84a24541cdf8d144212b4a6132b7070,NS5 marine group
f4a9e5d02ded490a0f64d1b3cd9b0f0d,Candidatus Planktophila
f9f73331715a131bb23596a90df57c53,Crocinitomix
5a352f6e2b7d570fef4c7e9e9ba8421a,Amaricoccus
f89ef12a32ddcdb4dc55c4816e2535f4,Rubritalea
74623fcd55df6e7f1ce597904fa19d64,Flavobacteriaceae
9c6e2614e9586406f4b6a9dc0fa35c39,Magnetospirillaceae
0c165694ef5746d4dedbd9057a40731e,Ga0077536
8deee7e8de9acebc15bcc63f60af4aa0,Subgroup 9
c1db337a0b97ace940b34c5c6096b26a,Pseudoxanthomonas mexicana
481934d2efc1546f61aaa87e19601fa8,BD2-11 terrestrial group
9437f9187c7a8e4e68596aa805df30dc,Pirellula
15508d6b5816dcd142dc3b5354692cb3,Thiohalorhabdaceae
919add57485717f517d69004ec33f826,metagenome
09a6529ddf88c18b010c5ec5bf9f289a,Arenibacter
1dfffd5a95c4babad87006f76a02c724,Rhodobacteraceae
eaae4c740095f734738d1e0f9ff01663,Acinetobacter
96e78ff125acb8416c10e6e781f0dccc,Flavobacteriales
5f0b355a1deb3a9e5cae46692fde9f2d,Psychrobacter
acb32c20f8889168de1acf7550f1e04c,Saprospiraceae
35d48a0964d7e576adbafe278dd0d31d,PB19
f4ce69365ef168c9e0c030f17f8f8e8d,Rhizobiaceae
f4cea5c3fc6f8ba36cc446083dfd61cd,Gammaproteobacteria
aee1bb42faf13144fa31c9d3ff9b9564,Cellulophaga
57360ed89d086901fa46bd98e6e80761,Paracaedibacteraceae
306106460b8c0c16bf624d0604df51f0,Nitrospira
a1e99537bf88c0e938d0c26f44620989,Psychrobium
e016f8aa2897be5e2b8ce3fd0bb68c46,Clade II
94e1f06efb93d47a8ff0338cf8a04013,SAR11 clade
b57c83876a93d974ddcdbec83e4fbfa1,Alphaproteobacteria
8cb5fcbf244a57f4c8d8346ab9eda552,Caldilineaceae
05a6e9fddfa7465e789964e35044c4ad,PS1 clade
de70c7d4b5b90e25c91f207fc5a0cfdc,Opitutaceae
1dd860a787e01a1f320cca2dc79c5517,Alphaproteobacteria
665836b15c9c0a271bba0a94596f7438,metagenome
3d3cae75912615c6b8d433bc1e14042e,Sva0081 sediment group
059e02c75e43b0f801c6e3970304b745,Rhodobacteraceae
d047e29099e2149c6661009eab785771,Arcobacter
3981fa79dd216434100dd249381e3184,Bacteroidia
a738568b261166a672bdd2c51055fff7,Burkholderiaceae
f5fa2678325c50a1d04f730d744d4003,Sphingomonas
ac79f64652a2cc9540aa0965782a37de,Hyphobacterium
c7b5ce13f2788b6a29e7f76e717c0275,Pirellulaceae
5aa06271cda61e50c94de3eb995f00b9,Cellvibrionaceae
c97ff86542a4821b1a62be25632f2efb,Flavobacteriaceae
d0f5b13a5fb5557f0b4dd44daf7a4a23,Proteobacteria
1fd240369f7a00b5b3b03f31e7e84a23,Sulfitobacter
227205d714e7a9326ee2c970b1f2d355,Prevotellaceae
cf3b332d8953c3f30f4edbcc6c6d07f2,Sandaracinaceae
71c441af0626b80cb3fd2dda6382122d,Cohaesibacter gelatinilyticus
af1949643a84e65f00778293ab517abb,Rhodobacteraceae
d81b0520e226f47c68558451b4ecaea1,Winogradskyella
004cbb846f2f86a9bd995f47773f5df5,Rhodobacteraceae
58c1b626273219ce4ea5557ebf122c14,Rhodobacteraceae
2c858d59a7fbe2927dd315c11958791a,Acinetobacter
b3cb035d9b14fd7a532d48ed31f70917,Nocardioidaceae
a2e60b50bb190ef089ee3341d902252e,PS1 clade
e3b3163a0277edb7dd884f748b5f27e1,Arcobacter
2b171e4c26f481ddc20506b79877b519,Fluviicola
310c17883165205b30b05235fd9267e3,Woeseia
dc69efec9a1010963d9534dee83789d5,Planococcaceae
17fe28de5ff36956438136d4a7ddc775,Hyphomonadaceae
8e62b2adad282e3c629028d951872c09,Bradymonadales
374dc3e909e93048655b553116587936,[Polaribacter] huanghezhanensis
cbcb21a537aa1b04f5c7e523cb59bd0a,Rhizobiaceae
41aab87ea3855abd36b40806967c7bd5,Sandaracinaceae
1d798bf4ef2d83df1f2c6f96020cb4f2,Microtrichaceae
f69da040d79b82e0cd613f6256a2d64e,Anaerolineae
3f7659936d9c361324ffc414d36fd498,Sphingomonadaceae
28fbc717ddc90cce4f498b03bc087b19,Clade II
6a4109d02d1153bb66264fe4f2ec2186,Anaerolineaceae
ff514a6cb97e9c53de9544321eb13bc7,Algibacter amylolyticus
9d10fa5e4fbc1999d01b16edd35bbac8,Thiotrichaceae
d622100b7c6415efe99a4f5470da5c65,Sulfurovum
0f22c68fe19247622a4312b4c6ee2974,Planctomycetes
517b90b86cbdbb7b246ce39a9938aa01,Ekhidna sp. KYW 635
4d654df57dc6b792a6c9a27b13d52691,Flavobacteriaceae
8f3de116e4bc2b13212d132c3e8b5a29,Clade II
e606d4a3e4f3fe521e637d4685600887,Proteobacteria
8b9db173a6452a7f35207a6f17b3d376,Psychrobacter
e14c8785128e74fae048ede29df92542,Chitinophagales
c5b7332090c7810076d259a03a582d0f,Alphaproteobacteria
33b80413a423467bcf2d596005c90a00,Proteobacteria
3a4048d73a7e8eb6733f58577d49819f,Gammaproteobacteria
f9266c38aa2f3c731d60083995722127,Alphaproteobacteria
9dfc0ae167d344d9267b06581f6641be,Micavibrionaceae
01c73ba65eee831fd7c72b755cf20dd7,Bacteriovoracaceae
7829fdfa02f6639acaca162b8a53962a,Alphaproteobacteria
58b89f9f41e3472756c09a166494d52b,Rhodobacteraceae
efaa8f1168da677f55b52fb39bc15db0,Sphingomonadaceae
c8a4aea2771bd5fa7c24657d13d63bff,Rhodobacteraceae
862e2f6e345fa51e815361d7451d3a51,DEV007
9b76ea9ae039782f106d4d670b07d78c,Planctomicrobium
0e2553bf2d35d94fdf7b915d53d9246b,Shewanella
711c1101b0048400a9f69bd92e420c94,Candidatus Ovatusbacter
fda415e3dc14e0aa472cbe2ba1f35278,Gemmobacter
b7668229636106f30e11eeac2c5afe3e,Ascidiimonas
171bf4b71931d659cd5354729feaf436,Hephaestia caeni
943f5fc90f4919ae6b18b4f5141d07b5,NS9 marine group
1bb69f05afa58601b9338e32d35e4869,Peredibacter
20e1f22f8005dfc0aec00f35e5741795,Sphingomonadaceae
55250ae421d0cff84d2b72b59f404244,Cyclobacteriaceae
f2311ee7fe052d141cc54a48ee20a910,OCS116 clade
d37bb5c8513d8b82be3b68d1eecec214,Gammaproteobacteria
ba7382a6b266208a8f6af1c42de3b49b,metagenome
6eefec173570026124eb88f439bcc8e0,Croceitalea
5bbba7db20eaff3ac3675da1ee3ce318,OM190
bc091bc9dcd628c8a889478481134356,Alphaproteobacteria
f9f6e3a4cc016b6d4c23950a062d7293,Cloacibacterium
79e3e8e9333353015c02ed6b14b261a0,Rhodothermaceae
0dc477436ef201cb6ae39c6c7b743cdd,Pseudohongiella
5da274e1721de8b7f392f04ae7946f82,PB19
9eb59ed3d846265635aab71801c95925,OM190
5b11ed6d1b588718eb414bdcfe708f44,Pseudohongiella
e8051bef819d4daa3d7171104367817f,Rubinisphaeraceae
fa52f6717d130c9d0098fb900fdbbdf3,Blastopirellula
a97b64d32097ff772a919e12cbfd7d2c,Tenacibaculum
4516a2ef6d7868d53970927cb52f4572,Rhizobiaceae
e0a4cf834c7f008c4adb81bb79cfad23,NS5 marine group
43f8093fd590476917637c843211df7f,Flavobacteriaceae bacterium 2(2008)
88f7ca79f02f1b42e1c53332a643fa32,Rhizobiaceae
3bb1610377e15a937a67b05942d21cd2,Marinimicrobia (SAR406 clade)
a0e184292d723499a633005bbdfed68c,SM1A02
830ff1ac2b3e3f04295c5b2476756841,Parvularcula
bf67edd23ebcc260ac6896c589ad4cde,Candidatus Kaiserbacteria
f4386e0e16f7f7f01ba4f279a61f91b3,Marinimicrobia (SAR406 clade)
232ae7b3a74d6851a19e6079408c707a,Pirellula
935110519ceafbd3696c15a81915dc9f,SM1A02
cfdd7d0564ab3089699a2bb73c031061,Proteobacteria
bf9e8f111cac619ac7cc09688f011735,Maritimimonas
2af8f6fb22fcde77604ae51c6222e14b,Henriciella
f9000e36b626ee7267190d2b49479105,Croceitalea sp. U1371-101227-XH137
15d7c5c91f004f502b76388572333f19,Psychrobacter
388c672e6b14e6a52033dc5a10dde0ed,Bacteroidetes BD2-2
a96d958d375e933e7f205422178a2914,Sva0996 marine group
4fcf617e3d604d7b4c17ffb39860d20d,Rhodopirellula
a3fa469d1a47e230e40cf9616e4d2133,DEV007
86b45da74015876f86595bb3f0971684,Limnohabitans
8cdd2f95256c93c7223f6b88ce25a092,Balneola
7fdc34d96e3240f61bda895885a07fdd,Ahrensia
e74925da15e30d5668279e2ea4db9199,Actinomarinales
3f34735b270eb28dbc0d6ac9fd6bff3d,Marinimicrobia (SAR406 clade)
7de8357661e8182771db98b376924183,Burkholderiaceae
baff5cbfa14bc0736ac0700d90d7f5f8,Rhodobacteraceae
b2df687854a48ed3a943e8182c5d43ff,Kiloniellaceae
08570bf6cce4163a99d19b87b04162c7,NS7 marine group
3a7104be09f5a12e5869086e595c3f11,Portibacter
243ffa257aaf3c050c0d2c43418a4e61,Alphaproteobacteria
8c61c2771176644a3f6771b05429f81f,Flavobacteriaceae
e9744cea07b31921e4f4e7c851b17ef3,Flavobacterium
33d7317d54fe41bced73dd2f497c12ec,Snowella 0TU37S04
05a5d595d38dde5ef42beb20cbbdf67b,Caldilineaceae
085e2f6248a79fd2d613aa4f052a1aba,Sphingomonadaceae
2730e925cdf61d7212cd97e0d01e0235,Tychonema CCAP 1459-11B
da349f94ae39d3068ae3b1e0f9635bed,Persicirhabdus
4e4099d6c3012afce295c20e956f2aa3,NS11-12 marine group
1764f8929638d4e42c4666950bac9da7,Gracilibacteria
e95f5497b2fd1324f92797e5313c8d48,Balneola
0518cb6d0617ddd964a4dba3aeb99f6c,Vibrio
e13005bdab52305889b27ecc5649af42,Cyclobacteriaceae
36ef0a36817a3a6f7312a9b48b5743cc,Chitinophagales
1f3f7c00e818489ef9c8b94c500568a7,Chitinophagales
261d321d042d5017408f36f1b70be38e,Roseitalea
ba7cfce7a5cf0b74f85df2f70d32ac31,Parasphingopyxis
7949caf4fc2da2fd3c3a5aea9b3a98ce,Rhodobacteraceae
8ecc8a19b5da512302f0208a0a7afbb4,Rhodobacteraceae
a193e623f6397476c9ed7d8d41372e4b,Saprospiraceae
dd7e3babb3ec7593b18addcd719a6759,Winogradskyella
28a978ac7a5b6078d6cca147d8beb2eb,MBMPE27
79101543b8fff2e4ec2155737b5519e6,Cryomorphaceae
a35cd1a2251aa8868d69adbbfd78d8db,Rhodobacteraceae
6fb0502f2859604e5e9f2b869108d165,Hoeflea
3f51789f3099b67f0432303fd09e1f06,Halioglobus
3171f9e5f500811ec7b38eb3f693822e,Marimicrobium
29c012b888c13648698d93ae8821e7e0,Blastocatella
164e0a4424206d5a1f57d1b039713b8d,CL500-3
2ef4b2143019ab91f40db5f1a1624b14,NS9 marine group
144a268cd772c9e96c1bfa1569feb155,Micavibrionales
a6de14598cc6ecda612689d21edd6030,Proteobacteria
2cc0f03fc9eb14df4cbc760c9a58a718,Clade II
89f2e26308124c4fdac8a116dd5ca5f2,Alphaproteobacteria
783c61698dfb650f3039a337954796f9,Roseibacillus
77a34deab32acc00e4dddc30e90cb109,Marinimicrobia (SAR406 clade)
